timestamp,num_ues,IMSI,RNTI,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate_downlink,tx_pkts downlink,tx_errors downlink (%),dl_cqi,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,sum_requested_prbs,sum_granted_prbs,dl_pmi,dl_ri,ul_n,ul_turbo_iters
375.75,10,1010123456002,74,1,2,8,1,0,8.07143,14,0,0.015872,6,0,10.6667,0.0,0,0,0.0,0,0.0,0,0.0,0,51,26,0,0,0,0.0
376.0,10,1010123456002,74,1,2,8,1,0,17.7143,7,0,0.010496,3,0,11.1667,4.8,5,149838,0.1,2,0.0,0,13.4968,31,13,8,0,0,0,1.8
376.25,10,1010123456002,74,1,2,8,1,0,0.1,25,0,0.0064,10,0,11.0,2.0,6,0,0.1,2,0.0,0,12.3139,0,5,64,0,0,0,1.0
376.5,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.25,0.0,0,0,0.0,0,0.0,0,0.0,0,6,4,0,0,0,0.0
376.75,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,12.75,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
377.0,10,1010123456002,74,1,2,8,1,0,16.9412,17,0,0.025888,6,0,13.0,13.5,6,0,0.1,2,0.0,0,12.5333,31,49,20,0,0,0,2.5
377.25,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
377.5,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.010304,2,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,9,8,0,0,0,0.0
377.75,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,6,8,0,0,0,0.0
378.0,10,1010123456002,74,1,2,8,1,0,15.1538,13,0,0.020896,6,0,12.1667,4.25,24,0,0.1,10,40.0,0,8.94004,31,22,18,0,0,0,4.0
378.25,10,1010123456002,74,1,2,8,1,0,0.0,4,0,0.010304,2,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,9,8,0,0,0,0.0
378.5,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,6,4,0,0,0,0.0
378.75,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,6,8,0,0,0,0.0
379.0,10,1010123456002,74,1,2,8,1,0,14.7143,7,0,0.010496,3,0,12.6667,3.0,24,0,0.1,10,0.0,0,7.61932,31,10,8,0,0,0,1.25
379.25,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,6,8,0,0,0,0.0
379.5,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.0,0,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
379.75,10,1010123456002,74,1,2,8,1,0,17.0556,18,0,0.031232,8,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,18,20,0,0,0,0.0
380.0,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,11.0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
380.25,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,9,4,0,0,0,0.0
380.5,10,1010123456002,74,1,2,8,1,0,0.0,6,0,0.015456,3,0,13.0,0.823529,17,0,0.1,6,0.0,0,6.78813,31,21,12,0,0,0,1.0
380.75,10,1010123456002,74,1,2,8,1,0,0.0,4,0,0.010304,2,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,9,12,0,0,0,0.0
381.0,10,1010123456002,74,1,2,8,1,0,13.2727,11,0,0.01056,4,0,11.3333,1.4,15,0,0.1,7,0.0,0,7.95901,31,21,12,0,0,0,1.0
381.25,10,1010123456002,74,1,2,8,1,0,0.0,6,0,0.015456,3,0,12.6,0.0,0,0,0.0,0,0.0,0,0.0,0,19,12,0,0,0,0.0
381.5,10,1010123456002,74,1,2,8,1,0,15.6,10,0,0.015616,4,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,16,14,0,0,0,0.0
381.75,10,1010123456002,74,1,2,8,1,0,10.9286,14,0,0.010784,5,0,8.5,0.0,0,0,0.0,0,0.0,0,0.0,0,53,28,0,0,0,0.0
382.0,10,1010123456002,74,1,2,8,1,0,18.0,16,0,0.036064,7,0,13.0,4.46154,26,0,0.1,10,0.0,0,6.51658,31,30,24,0,0,0,1.5
382.25,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
382.5,10,1010123456002,74,1,2,8,1,0,0.0,4,0,0.010304,2,0,13.5,0.0,0,0,0.0,0,0.0,0,0.0,0,6,8,0,0,0,0.0
382.75,10,1010123456002,74,1,2,8,1,0,14.4615,13,0,0.031296,6,0,10.0,0.0,0,0,0.0,0,0.0,0,0.0,0,26,34,0,0,0,0.0
383.0,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.2,0.0,0,0,0.0,0,0.0,0,0.0,0,6,8,0,0,0,0.0
383.25,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.0,6.51429,35,0,0.1,13,30.7692,0,7.05126,31,3,4,0,0,0,4.2
383.5,10,1010123456002,74,1,2,8,1,0,15.5,10,0,0.01568,4,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,16,14,0,0,0,0.0
383.75,10,1010123456002,74,1,2,8,1,0,18.0,11,0,0.015456,3,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,15,16,0,0,0,0.0
384.0,10,1010123456002,74,1,2,8,1,0,14.4286,7,0,0.01568,4,0,13.0,4.8,5,149386,0.1,2,0.0,0,13.7943,31,10,10,0,0,0,1.8
384.25,10,1010123456002,74,1,2,8,1,0,18.0,16,0,0.036064,7,0,13.0,2.0,20,0,0.1,8,0.0,0,7.49668,0,54,28,0,0,0,1.0
384.5,10,1010123456002,74,1,2,8,1,0,18.0,13,0,0.02576,5,0,12.8571,0.0,0,0,0.0,0,0.0,0,0.0,0,21,20,0,0,0,0.0
384.75,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,6,4,0,0,0,0.0
385.0,10,1010123456002,74,1,2,8,1,0,18.0,7,0,0.015456,3,0,10.75,0.0,0,0,0.0,0,0.0,0,0.0,0,12,12,0,0,0,0.0
385.25,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.005152,1,0,10.8,0.0,0,0,0.0,0,0.0,0,0.0,0,12,8,0,0,0,0.0
385.5,10,1010123456002,74,1,2,8,1,0,17.7143,7,0,0.015584,4,0,13.0,7.33333,36,0,0.1,13,30.7692,0,7.50784,31,13,8,0,0,0,4.08333
385.75,10,1010123456002,74,1,2,8,1,0,14.7692,13,0,0.026272,5,0,12.0,0.0,0,0,0.0,0,0.0,0,0.0,0,177,26,0,0,0,0.0
386.0,10,1010123456002,74,1,2,8,1,0,18.0,10,0,0.020608,4,0,12.5,6.96296,27,0,0.1,12,16.6667,0,7.99477,31,15,16,0,0,0,2.62963
386.25,10,1010123456002,74,1,2,8,1,0,0.0,0,158,0.0,0,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,0,0,0,0,0.0
386.5,10,1010123456002,74,1,2,8,1,0,0.0,4,0,0.010304,2,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,9,8,0,0,0,0.0
386.75,10,1010123456002,74,1,2,8,1,0,16.6154,13,0,0.020736,5,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,34,16,0,0,0,0.0
387.0,10,1010123456002,74,1,2,8,1,0,18.0,7,0,0.015456,3,0,13.0,13.8,5,0,0.1,2,0.0,0,14.7759,31,18,16,0,0,0,2.2
387.25,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,12.2,0.0,0,0,0.0,0,0.0,0,0.0,0,6,4,0,0,0,0.0
387.5,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.010304,2,0,11.7143,0.0,0,0,0.0,0,0.0,0,0.0,0,6,8,0,0,0,0.0
387.75,10,1010123456002,74,1,2,8,1,0,17.8889,18,0,0.03104,7,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,37,24,0,0,0,0.0
388.0,10,1010123456002,74,1,2,8,1,0,14.875,8,0,0.010528,3,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,10,10,0,0,0,0.0
388.25,10,1010123456002,74,1,2,8,1,0,18.0,8,0,0.015456,3,0,13.0,6.45714,35,0,0.1,13,15.3846,0,8.7105,31,12,12,0,0,0,2.8
388.5,10,1010123456002,74,1,2,8,1,0,18.0,11,0,0.020608,4,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,15,16,0,0,0,0.0
388.75,10,1010123456002,74,1,2,8,1,0,13.125,8,0,0.01056,3,0,12.0,0.0,0,0,0.0,0,0.0,0,0.0,0,12,10,0,0,0,0.0
389.0,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
389.25,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.0,6.57895,19,0,0.1,7,28.5714,0,5.64257,31,6,8,0,0,0,4.94737
389.5,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,8.66667,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
389.75,10,1010123456002,74,1,2,8,1,0,0.933333,15,0,0.006048,6,0,8.66667,0.0,0,0,0.0,0,0.0,0,0.0,0,-4,46,0,0,0,0.0
390.0,10,1010123456002,74,1,2,8,1,0,0.0,10,0,0.020832,5,0,13.0,4.8,5,149757,0.1,2,0.0,0,17.0761,31,17,18,0,0,0,2.2
390.25,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,9.75,2.0,8,0,0.1,3,0.0,0,11.0969,0,0,0,0,0,0,1.0
390.5,10,1010123456002,74,1,2,8,1,0,0.0,4,0,0.010304,2,0,13.2,0.0,0,0,0.0,0,0.0,0,0.0,0,15,8,0,0,0,0.0
390.75,10,1010123456002,74,1,2,8,1,0,18.0,9,0,0.020608,4,0,13.25,0.0,0,0,0.0,0,0.0,0,0.0,0,21,16,0,0,0,0.0
391.0,10,1010123456002,74,1,2,8,1,0,15.7,10,0,0.015648,4,0,13.0,12.5,6,0,0.1,2,0.0,0,10.8479,31,28,12,0,0,0,1.5
391.25,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,6,4,0,0,0,0.0
391.5,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,11.0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
391.75,10,1010123456002,74,1,2,8,1,0,17.0,5,0,0.005312,2,0,13.25,0.0,0,0,0.0,0,0.0,0,0.0,0,7,4,0,0,0,0.0
392.0,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.0,0.0,4,149629,0.1,2,0.0,0,0.0,31,6,4,0,0,0,0.0
392.25,10,1010123456002,74,1,2,8,1,0,18.0,8,0,0.015456,3,0,13.6667,5.84,25,0,0.1,11,36.3636,0,5.98303,0,15,12,0,0,0,3.88
392.5,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,8.25,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
392.75,10,1010123456002,74,1,2,8,1,0,16.1538,13,0,0.020768,5,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,19,18,0,0,0,0.0
393.0,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.0,8.0,9,0,0.1,3,66.6667,0,9.86904,31,9,8,0,0,0,7.0
393.25,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.010304,2,0,11.6667,4.0,18,0,0.1,7,28.5714,0,5.78461,0,3,4,0,0,0,4.0
393.5,10,1010123456002,74,1,2,8,1,0,3.0,24,0,0.01648,10,0,10.8333,0.0,0,0,0.0,0,0.0,0,0.0,0,10,68,0,0,0,0.0
393.75,10,1010123456002,74,1,2,8,1,0,2.08696,23,0,0.011552,9,0,10.8,0.0,0,0,0.0,0,0.0,0,0.0,0,-12,76,0,0,0,0.0
394.0,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.0,6.125,32,0,0.1,14,28.5714,0,6.87697,31,6,4,0,0,0,3.25
394.25,10,1010123456002,74,1,2,8,1,0,0.0,4,0,0.010304,2,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,9,8,0,0,0,0.0
394.5,10,1010123456002,74,1,2,8,1,0,4.30769,26,0,0.016576,11,0,9.0,0.0,0,0,0.0,0,0.0,0,0.0,0,23,74,0,0,0,0.0
394.75,10,1010123456002,74,1,2,8,1,0,18.0,10,0,0.020608,4,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,30,16,0,0,0,0.0
395.0,10,1010123456002,74,1,2,8,1,0,5.07692,13,0,0.010976,5,0,7.0,0.0,0,0,0.0,0,0.0,0,0.0,0,49,30,0,0,0,0.0
395.25,10,1010123456002,74,1,2,8,1,0,12.5,6,0,0.0,0,0,10.75,6.0,32,0,0.1,14,28.5714,0,7.05959,31,10,6,0,0,0,3.3125
395.5,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.010464,3,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
395.75,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
396.0,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
396.25,10,1010123456002,74,1,2,8,1,0,14.875,8,0,0.010528,3,0,12.0,7.2,35,0,0.1,13,30.7692,0,7.74309,31,11,10,0,0,0,4.2
396.5,10,1010123456002,74,1,2,8,1,0,18.0,7,0,0.015456,3,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,12,12,0,0,0,0.0
396.75,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,9,4,0,0,0,0.0
397.0,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.010304,2,0,13.25,6.0,5,148854,0.1,2,0.0,0,16.8433,31,9,8,0,0,0,1.0
397.25,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.2,0.0,4,0,0.1,2,0.0,0,0.0,0,6,8,0,0,0,0.0
397.5,10,1010123456002,74,1,2,8,1,0,14.4,15,0,0.020896,6,0,10.25,0.0,0,0,0.0,0,0.0,0,0.0,0,11,26,0,0,0,0.0
397.75,10,1010123456002,74,1,2,8,1,0,18.0,11,0,0.02576,5,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,33,20,0,0,0,0.0
398.0,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.0,8.71429,7,0,0.1,3,33.3333,0,10.4287,31,3,4,0,0,0,3.57143
398.25,10,1010123456002,74,1,2,8,1,0,13.0,6,0,0.005376,2,0,11.5,0.0,6,0,0.1,3,66.6667,0,0.0,0,5,6,0,0,0,0.0
398.5,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,11.25,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
398.75,10,1010123456002,74,1,2,8,1,0,18.0,12,0,0.02576,5,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,21,20,0,0,0,0.0
399.0,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.010304,2,0,13.0,0.0,4,16374,0.1,2,0.0,0,0.0,31,6,8,0,0,0,0.0
399.25,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.3333,11.0588,17,0,0.1,6,66.6667,0,6.53351,0,3,4,0,0,0,7.35294
399.5,10,1010123456002,74,1,2,8,1,0,18.0,9,0,0.020608,4,0,12.75,0.0,0,0,0.0,0,0.0,0,0.0,0,33,16,0,0,0,0.0
399.75,10,1010123456002,74,1,2,8,1,0,3.57143,35,0,0.022048,14,0,7.0,0.0,0,0,0.0,0,0.0,0,0.0,0,85,90,0,0,0,0.0
400.0,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
400.25,10,1010123456002,74,1,2,8,1,0,18.0,8,0,0.015456,3,0,12.75,0.48,25,0,0.1,9,0.0,0,5.39147,31,9,12,0,0,0,1.0
400.5,10,1010123456002,74,1,2,8,1,0,18.0,11,0,0.020608,4,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,30,16,0,0,0,0.0
400.75,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,12.8,0.0,0,0,0.0,0,0.0,0,0.0,0,12,8,0,0,0,0.0
401.0,10,1010123456002,74,1,2,8,1,0,18.0,11,0,0.02576,5,0,13.0,14.3158,38,0,0.1,15,60.0,0,10.3173,31,27,20,0,0,0,6.28947
401.25,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.0,0.0,2,0,0.0,1,100.0,0,0.0,0,3,4,0,0,0,0.0
401.5,10,1010123456002,74,1,2,8,1,0,0.0,6,0,0.010496,3,0,10.8,0.0,0,0,0.0,0,0.0,0,0.0,0,5,16,0,0,0,0.0
401.75,10,1010123456002,74,1,2,8,1,0,18.0,10,0,0.020608,4,0,12.3333,0.0,0,0,0.0,0,0.0,0,0.0,0,15,16,0,0,0,0.0
402.0,10,1010123456002,74,1,2,8,1,0,18.0,9,0,0.020608,4,0,13.0,7.2,5,149629,0.1,2,0.0,0,11.7627,31,18,16,0,0,0,2.2
402.25,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.0,2.0,17,0,0.1,7,0.0,0,5.57698,0,9,8,0,0,0,1.0
402.5,10,1010123456002,74,1,2,8,1,0,4.96552,29,0,0.021632,11,0,9.75,0.0,0,0,0.0,0,0.0,0,0.0,0,46,152,0,0,0,0.0
402.75,10,1010123456002,74,1,2,8,1,0,18.0,9,0,0.020608,4,0,12.75,0.0,0,0,0.0,0,0.0,0,0.0,0,12,16,0,0,0,0.0
403.0,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,9.75,0.857143,14,0,0.1,6,0.0,0,5.76662,31,12,8,0,0,0,1.0
403.25,10,1010123456002,74,1,2,8,1,0,18.0,7,0,0.015456,3,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,39,12,0,0,0,0.0
403.5,10,1010123456002,74,1,2,8,1,0,15.375,8,0,0.010464,3,0,12.8571,0.0,0,0,0.0,0,0.0,0,0.0,0,17,8,0,0,0,0.0
403.75,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
404.0,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
404.25,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.010304,2,0,12.0,4.46154,26,0,0.1,10,0.0,0,9.67116,31,10,8,0,0,0,1.23077
404.5,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
404.75,10,1010123456002,74,1,2,8,1,0,4.0,27,0,0.01648,10,0,9.25,0.0,0,0,0.0,0,0.0,0,0.0,0,11,84,0,0,0,0.0
405.0,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.015456,3,0,13.25,0.0,0,0,0.0,0,0.0,0,0.0,0,6,8,0,0,0,0.0
405.25,10,1010123456002,74,1,2,8,1,0,18.0,13,0,0.02576,5,0,12.6667,4.86957,23,0,0.1,9,0.0,0,6.63367,31,30,20,0,0,0,1.3913
405.5,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,12.6667,0.0,0,0,0.0,0,0.0,0,0.0,0,6,8,0,0,0,0.0
405.75,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,11.75,0.0,0,0,0.0,0,0.0,0,0.0,0,6,4,0,0,0,0.0
406.0,10,1010123456002,74,1,2,8,1,0,5.13514,37,0,0.027168,15,0,9.0,0.1,22,0,0.1,8,0.0,0,11.875,31,2,94,0,0,0,1.0
406.25,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,13.0,0.1,3,0,0.1,1,0.0,0,19.045,0,0,0,0,0,0,1.0
406.5,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,7.4,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
406.75,10,1010123456002,74,1,2,8,1,0,5.175,40,0,0.02736,15,0,10.4,0.0,0,0,0.0,0,0.0,0,0.0,0,80,98,0,0,0,0.0
407.0,10,1010123456002,74,1,2,8,1,0,18.0,8,0,0.015456,3,0,13.0,13.2,5,0,0.1,2,0.0,0,11.7143,31,18,12,0,0,0,3.0
407.25,10,1010123456002,74,1,2,8,1,0,18.0,12,0,0.02576,5,0,12.6667,0.0,0,0,0.0,0,0.0,0,0.0,0,21,20,0,0,0,0.0
407.5,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.010304,2,0,10.4,0.0,0,0,0.0,0,0.0,0,0.0,0,6,8,0,0,0,0.0
407.75,10,1010123456002,74,1,2,8,1,0,0.1,79,0,0.024704,32,0,9.33333,0.0,0,0,0.0,0,0.0,0,0.0,0,17,308,0,0,0,0.0
408.0,10,1010123456002,74,1,2,8,1,0,18.0,9,0,0.015456,3,0,13.0,0.285714,14,0,0.1,6,0.0,0,6.66988,31,12,12,0,0,0,1.0
408.25,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.2,2.57143,7,0,0.1,3,0.0,0,8.67686,0,18,8,0,0,0,1.0
408.5,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,10.8,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
408.75,10,1010123456002,74,1,2,8,1,0,18.0,7,0,0.015456,3,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,12,12,0,0,0,0.0
409.0,10,1010123456002,74,1,2,8,1,0,6.0,30,0,0.026784,12,0,10.4,10.75,8,0,0.1,3,33.3333,0,10.8047,31,32,80,0,0,0,4.375
409.25,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.25,14.0,3,0,0.1,1,0.0,0,7.19153,0,12,8,0,0,0,6.0
409.5,10,1010123456002,74,1,2,8,1,0,0.0,8,0,0.020608,4,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,15,16,0,0,0,0.0
409.75,10,1010123456002,74,1,2,8,1,0,18.0,11,0,0.02576,5,0,12.75,0.0,0,0,0.0,0,0.0,0,0.0,0,24,20,0,0,0,0.0
410.0,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,0.1,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
410.25,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
410.5,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,9.5,0.315789,19,0,0.1,7,0.0,0,8.42443,31,3,4,0,0,0,1.0
410.75,10,1010123456002,74,1,2,8,1,0,16.3333,15,0,0.025984,6,0,12.6667,0.0,0,0,0.0,0,0.0,0,0.0,0,22,22,0,0,0,0.0
411.0,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,9.66667,0.0,4,0,0.1,2,0.0,0,0.0,31,4,4,0,0,0,0.0
411.25,10,1010123456002,74,1,2,8,1,0,0.0,4,0,0.005152,1,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,9,8,0,0,0,0.0
411.5,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.010304,2,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
411.75,10,1010123456002,74,1,2,8,1,0,18.0,8,0,0.010304,2,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,18,16,0,0,0,0.0
412.0,10,1010123456002,74,1,2,8,1,0,0.1,20,0,0.011328,9,0,2.0,0.0,0,0,0.0,0,0.0,0,0.0,0,11,60,0,0,0,0.0
412.25,10,1010123456002,74,1,2,8,1,0,15.6667,9,0,0.015616,4,0,10.6667,4.25,8,0,0.1,3,0.0,0,8.34867,31,12,14,0,0,0,1.0
412.5,10,1010123456002,74,1,2,8,1,0,0.0,4,0,0.010304,2,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,9,8,0,0,0,0.0
412.75,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,6,8,0,0,0,0.0
413.0,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,6,4,0,0,0,0.0
413.25,10,1010123456002,74,1,2,8,1,0,0.0,2,0,0.005152,1,0,13.0,3.38462,26,0,0.1,10,0.0,0,7.00434,31,9,4,0,0,0,1.23077
413.5,10,1010123456002,74,1,2,8,1,0,13.0,5,0,0.005376,2,0,11.2,0.0,0,0,0.0,0,0.0,0,0.0,0,7,6,0,0,0,0.0
413.75,10,1010123456002,74,1,2,8,1,0,16.8889,9,0,0.015648,4,0,13.2,0.0,0,0,0.0,0,0.0,0,0.0,0,23,12,0,0,0,0.0
414.0,10,1010123456002,74,1,2,8,1,0,18.0,6,0,0.010304,2,0,13.2,6.0,6,149629,0.1,2,0.0,0,11.3134,31,9,8,0,0,0,1.5
414.25,10,1010123456002,74,1,2,8,1,0,18.0,5,0,0.010304,2,0,13.0,4.17391,23,0,0.1,10,20.0,0,6.734,0,6,8,0,0,0,2.43478
414.5,10,1010123456002,74,1,2,8,1,0,12.8,10,0,0.015968,4,0,11.0,0.0,0,0,0.0,0,0.0,0,0.0,0,14,16,0,0,0,0.0
414.75,10,1010123456002,74,1,2,8,1,0,18.0,3,0,0.005152,1,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,3,4,0,0,0,0.0
415.0,10,1010123456002,74,1,2,8,1,0,0.0,0,0,0.0,0,0,13.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0
415.25,10,1010123456002,74,1,2,8,1,0,10.5714,7,0,0.010432,3,0,11.6,12.3137,51,0,0.1,21,76.1905,0,5.25219,31,186,22,0,0,0,7.82353
415.5,10,1010123456002,74,1,2,8,1,0,18.0,11,0,0.020608,4,0,13.2,0.0,0,0,0.0,0,0.0,0,0.0,0,14,16,0,0,0,0.0
